Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2311082,24/05/2022,Texas,Emory,1651 US-69,Rains High School,0,0,0,0,1
2312278,24/05/2022,Illinois,Springfield,1201 Bunn St,Lee School,0,0,0,0,1
2312220,24/05/2022,California,Sacramento,7495 29th St,Edward Kemble Elementary School,0,0,0,0,0
2311583,24/05/2022,New Mexico,Albuquerque,8100 Rainbow Blvd NW,Volcano Vista High School,0,0,0,0,0
2310313,24/05/2022,New Mexico,Rio Rancho,4800 Cleveland Heights Rd NE,V Sue Cleveland High School,0,0,0,0,1
2312551,24/05/2022,Texas,San Antonio,8231 Blanco Rd,Eisenhower Middle School,0,0,0,0,0
2312326,25/05/2022,Texas,Friendswood,4607 FM 2351,Clear Brook High School,0,0,0,0,1
2312767,25/05/2022,Texas,Fort Worth,3600 Weber St,W A Meacham Middle School,0,0,0,0,1
2312558,25/05/2022,Texas,Richardson,1600 E Spring Valley Rd,Berkner High School,0,0,0,0,1
2313085,26/05/2022,Tennessee,Nashville,1800 Stratford Ave,Stratford Stem Magnet School,0,0,0,0,1
2313095,26/05/2022,Maryland,Hyattsville (Landover),6501 Columbia Park Rd,Fairmont Heights High School,0,0,0,0,1
2313020,26/05/2022,Tennessee,Memphis,514 S Perkins Rd,White Station High School,0,0,0,0,1
2312998,26/05/2022,Texas,Arlington,3100 Lynnwood Dr,Duff Elementary School,0,0,0,1,1
2313408,26/05/2022,South Carolina,Columbia,1001 Longtown Rd E,Sandlapper Elementary School,0,0,0,0,0
2313444,26/05/2022,Washington,Vancouver,7825 NE 130th Ave,Heritage High School,0,0,0,0,1
2313746,27/05/2022,Washington,Port Orchard,3900 SE Mullenix Rd,Mullenix Ridge Elementary School,0,0,0,0,0
2313675,27/05/2022,South Carolina,Anderson,2600 N Hwy 81,T.L. Hanna High School,0,0,0,0,1
2315553,27/05/2022,Michigan,Cassopolis,22721 Diamond Cove St,Cassopolis Ross Beatty High School,0,0,0,0,1
2317437,31/05/2022,South Carolina,Columbia,7500 Brookfield Rd,Richland Northeast High School,0,0,0,0,1
2317807,31/05/2022,Washington,Vancouver,1300 NW 139th St,Skyview High School,0,0,0,0,1
2318462,01/06/2022,Virginia,Henrico,7053 Messer Rd,Varina High School,0,0,0,0,1
2318455,01/06/2022,Virginia,Henrico,8301 Hungary Spring Rd,Hermitage High School,0,0,0,0,1
2318430,01/06/2022,California,Van Nuys,13000 Oxnard St,US Grant High School,0,1,0,0,0
2319077,01/06/2022,Florida,Miami (Pinecrest),7431 SW 120th St,Miami Palmetto Senior High School,0,0,0,0,1
2318698,01/06/2022,Texas,Baytown,6001 E Wallisville Rd,Goose Creek Memorial High School,0,0,0,0,1
2319304,02/06/2022,Minnesota,Grand Rapids,800 NW Conifer Dr,Grand Rapids High School,0,0,0,0,1
2319082,02/06/2022,Massachusetts,Chelsea,175 Hawthorne St,Phoenix Charter Academy Chelsea,0,0,0,0,1
2318932,02/06/2022,Maryland,Baltimore,3701 Eldorado Ave,Forest Park High School,0,0,0,0,1
2320721,02/06/2022,Florida,Pompano Beach (Parkland),8401 N University Dr,Somerset Parkland Academy,0,0,0,0,0
2318899,02/06/2022,Texas,Brownsville,4550 US-281,Veterans Memorial Early College High School,0,0,0,0,1
2320437,03/06/2022,Minnesota,Minneapolis,1721 University Ave SE,Student's Cooperative,0,1,0,0,0
2320658,03/06/2022,Florida,Trenton,1013 N Main St,Trenton High School,0,0,0,0,1
2340276,05/06/2022,Arkansas,Jonesboro,4201 Chieftain Ln,Nettleton High School,0,0,0,0,1
2331242,05/06/2022,Texas,Austin,1102 S Congress Ave,Texas School for the Deaf,0,0,0,0,0
2323470,05/06/2022,Georgia,Macon,6010 Peake Rd,Stratford Academy,0,0,0,0,0
2322223,05/06/2022,Indiana,Gary,1 Stadium Plaza,U.S. Steel Yard stadium,0,2,0,0,0
2322995,06/06/2022,North Carolina,Charlotte,500 Kentberry Dr,Coulwood STEM Academy,0,0,0,0,0
2322980,06/06/2022,California,Ceres,4033 Central Ave,Central Valley High school,0,0,0,0,1
2325605,06/06/2022,Indiana,Kokomo,101 W Superior St,The Excel Center,0,0,0,0,1
2323320,06/06/2022,Maryland,Brandywine,13800 Brandywine Rd,Gwynn Park High School,0,0,0,0,1
2326336,06/06/2022,Illinois,Chicago,4959 S Archer Ave,Curie High School,0,0,0,0,1
2322846,06/06/2022,Virginia,Richmond,6901 Messer Rd,John Rolfe Middle School,0,0,0,0,2
2326876,07/06/2022,Maryland,Rockville,14501 Avery Rd,Blair G. Ewing Center,0,0,0,0,1
2323675,07/06/2022,North Carolina,Charlotte,2001 Alleghany St,Harding University High School,0,0,0,0,0
2324569,07/06/2022,Michigan,Detroit,18875 Ryan Rd,John J. Pershing High School,0,0,0,0,1
2324144,07/06/2022,New York,New York (Manhattan),240 E 123rd St,Harlem Prep Charter School,0,0,0,0,1
2326892,08/06/2022,Minnesota,Minneapolis (Brooklyn Center),6500 N Humboldt Ave,Brooklyn Center High School,0,0,0,0,2
2327151,09/06/2022,Michigan,Detroit,1000 Scotten St,Amelia Earhart Elementary-Middle School,0,0,0,0,0
2327173,09/06/2022,Mississippi,Byhalia,278 MS-309,Byhalia High School,0,0,0,0,1
2328577,09/06/2022,Minnesota,Osseo,317 2nd Ave NW,Osseo Senior High School,0,0,0,0,1
2325672,09/06/2022,Alabama,Gadsden,3200 Walnut St,Walnut Park Elementary School,0,0,1,0,0
2329992,13/06/2022,Washington,Everett,200 120th St SW,Mariner High School,0,0,0,0,1
2330892,14/06/2022,New York,Rochester,1801 East Main St,East High School,0,0,0,0,0
2330641,14/06/2022,Virginia,Suffolk,629 Turlington Rd,Turlington Woods School,0,0,0,0,0
2332163,14/06/2022,California,Bakersfield,1101 Planz Rd,South High School,0,0,0,0,2
2331955,15/06/2022,Alabama,Birmingham,2800 Wilson Rd SW,Wenonah High School,0,0,0,0,2
2338466,20/06/2022,Texas,Odessa,2201 E 21st St,Bonham Middle School,0,0,0,0,1
2336100,21/06/2022,Maryland,Fort Washington,8700 Allentown Rd,Isaac J. Gourdine Middle School,0,0,0,0,1
2339312,23/06/2022,Maryland,Hyattsville,7000 Adelphi Rd,Northwestern High School,0,0,0,0,0
2343190,28/06/2022,Arkansas,North Little Rock,201 W 22nd St,North Little Rock High School,0,0,0,0,0
2529926,03/07/2022,California,Long Beach,1250 Bellflower Blvd,California State University Long Beach,0,0,0,0,1
2352435,06/07/2022,Illinois,Chicago,3937 W Wilcox St,Genevieve Melody Public School,0,2,0,0,0
2356089,06/07/2022,Illinois,Oak Forest,15201 Central Ave,Oak Forest High School,0,0,0,0,1
2356099,07/07/2022,Pennsylvania,Scranton,1111 S Irving Ave,McNichols Plaza Elementary School,0,0,0,0,1
2365596,20/07/2022,California,Vallejo,1347 Amador St,John Finney Education Complex,0,0,0,0,0
2377831,03/08/2022,Georgia,Rome,1000 Veterans Memorial Hwy NE,Rome High School,0,0,0,0,1
2377778,03/08/2022,Georgia,Sylvania,110 Halcyondale Rd,Screven County High School,0,0,0,0,1
2379640,03/08/2022,Georgia,Snellville,2503 Skyland Dr SW,W C Britt Elementary School,0,0,0,0,0
2380013,04/08/2022,New Mexico,Belen,1619 W Delgado Ave,N/A,0,0,0,0,0
2378822,04/08/2022,Georgia,Rome,1000 Veterans Memorial Hwy NE,Rome High School,0,0,0,0,1
2379163,04/08/2022,Georgia,Evans,5114 Riverwood Pkwy,Greenbrier High School,0,0,0,0,1
2380124,05/08/2022,Mississippi,Gulfport,15600 School Rd,Harrison Central High School,0,0,0,0,1
2380419,05/08/2022,Georgia,Wrightsville,150 Herschel Walker Dr,Johnson County Middle/High School,0,0,0,0,1
2385453,05/08/2022,Indiana,Lafayette,1801 S 18th St,Jefferson High School,0,0,0,0,1
2382465,05/08/2022,Massachusetts,Lynn,100 Brookline St,Thurgood Marshall Middle School,0,0,0,0,1
2384795,08/08/2022,Florida,Lake City,469 SW Fighting Tiger Dr,Columbia High School,0,0,0,0,2
2383287,09/08/2022,Georgia,Columbus,3200 Howard Ave,Jordan Vocational High School,0,0,0,0,1
2383797,10/08/2022,Georgia,Mcdonough,155 Post Master Dr,McDonough High School,0,0,0,0,1
2385502,10/08/2022,Georgia,Fairburn,7405 Herndon Rd,Creekside High School,0,0,0,0,0
2384997,11/08/2022,Virginia,Nokesville,7403 Academic Ave,Kettle Run High School,0,0,0,0,1
2384753,11/08/2022,Florida,Fort Myers,14020 Plantation Rd,South Fort Myers High School,0,0,0,0,1
2386130,11/08/2022,Alabama,Mobile (Prichard),5450 Lott Rd,Blount High School,0,0,0,0,1
2388540,12/08/2022,Tennessee,Memphis,305 S Cleveland St,Crump Stadium,0,0,0,0,1
2385565,12/08/2022,Georgia,Lagrange,516 N Greenwood St,LaGrange High School,0,0,0,0,2
2386343,12/08/2022,Georgia,Lagrange,75 Gordon Rd,Ethel W. Kight Elementary School,0,0,0,0,1
2386250,12/08/2022,Florida,Longwood,865 S Ronald Reagan Blvd,Lyman High School,0,0,0,0,1
2387710,12/08/2022,Mississippi,Calhoun City,201 N Beadle St,Calhoun City High School,0,0,0,0,2
2388573,15/08/2022,California,Stockton,6844 Alexandria Pl,Lincoln High School,0,0,0,0,1
2388271,15/08/2022,South Carolina,Lancaster,1551 Billings Dr,South Middle School,0,0,0,0,0
2390851,15/08/2022,New York,East Syracuse,6400 Fremont Rd,East Syracuse Minoa Central High School,0,0,0,0,1
2388509,15/08/2022,Kentucky,Louisville,5901 Greenwood Rd,Pleasure Ridge Park High School,0,0,0,0,0
2389480,16/08/2022,Virginia,Bassett,85 Riverside Dr,Bassett High School,0,0,0,0,1
2390438,16/08/2022,Georgia,Athens,350 S Milledge Ave,Clarke Central High School,0,0,0,0,0
2389585,16/08/2022,Texas,Brownsville,3500 International Blvd,Porter High School,0,0,0,0,3
2389122,16/08/2022,Florida,Kissimmee,3675 Boggy Creek Rd,Tohopekaliga High School,0,0,0,0,1
2391028,16/08/2022,Indiana,Indianapolis,3401 N Meridian St,Shortridge High School,0,0,0,0,1
2392483,17/08/2022,Illinois,Kankakee,1200 W Jeffery St,Kankakee High School,0,1,0,0,1
2390608,17/08/2022,California,Corcoran,1100 Letts Ave,Corcoran High School,0,0,0,0,0
2394473,17/08/2022,Alabama,Mobile,1567 E Dublin St,Williamson High School,0,0,0,0,0
2391972,17/08/2022,Indiana,South Bend,Huey St and W Bulla St,N/A,0,0,0,0,1
2391129,17/08/2022,Louisiana,Lake Charles,3420 Louisiana Ave,LaGrange High School,0,0,0,0,1
2391371,18/08/2022,Illinois,Wauconda,555 N Main St,Wauconda High School,0,0,0,0,1
2394729,18/08/2022,Colorado,Aurora (Centennial),2201 E Dry Creek Rd,Arapahoe High School,0,0,0,0,1
2391725,18/08/2022,Florida,Lake City,469 SW Fighting Tiger Dr,Columbia High School,0,0,0,0,1
2391423,18/08/2022,Florida,Ruskin,2342 E Shell Point Rd,Lennard High School,0,1,0,0,1
2390890,18/08/2022,Louisiana,Grambling,403 Main St,Grambling State University,0,0,0,0,3
2391670,18/08/2022,Louisiana,Slidell,300 Spartan Dr,Salmen High School,0,0,0,0,1
2397004,19/08/2022,Florida,Fort Lauderdale (Weston),4251 Bonaventure Blvd,Falcon Cove Middle School,0,0,0,0,1
2392985,19/08/2022,California,Bakersfield,6401 Allen Rd,Frontier High School,0,0,0,0,1
2396673,19/08/2022,Oklahoma,Tulsa,3441 E Archer St,Phoenix Rising Alternative School,0,0,0,0,1
2392914,19/08/2022,Tennessee,Clarksville,1210 W Creek Coyote Trail,West Creek High School,0,0,0,0,1
2391976,19/08/2022,Kansas,Kansas City,2501 Minnesota Ave,Wyandotte High School,0,0,0,0,1
2392641,19/08/2022,Ohio,Groveport,4475 S Hamilton Rd,Groveport Madison High School,0,0,0,0,2
2395427,19/08/2022,Florida,Miami,6161 NW 5th Ct,Miami Edison Senior High School,0,0,0,0,2
2392869,19/08/2022,Louisiana,Baton Rouge,South Campus Dr and Highland Rd,LSU,0,1,0,0,1
2397088,19/08/2022,Texas,Austin,13212 N Lamar Blvd,John B Connally High School,0,0,0,0,1
2396998,22/08/2022,Ohio,Canton,2300 Schneider St NE,Oakwood Middle School,0,0,0,0,1
2396025,22/08/2022,California,Merced,3076 E Childs Ave,Weaver Middle School,0,0,0,0,0
2395045,22/08/2022,Texas,Corpus Christi,1818 Trojan Dr,Moody High School,0,0,0,0,2
2396675,22/08/2022,Oklahoma,Tulsa,12150 E 11th St,East Central High School,0,0,0,0,2
2394454,22/08/2022,South Carolina,West Columbia,1315 Boston Ave,Airport High School,0,0,0,0,1
2395800,23/08/2022,Virginia,Danville,701 Broad St,George Washington High School,0,0,0,0,1
2395978,23/08/2022,Kentucky,Louisville,3510 Goldsmith Ln,Seneca High School,0,0,0,0,1
2395859,23/08/2022,Oklahoma,Choctaw,14300 NE 10th St,N/A,0,0,0,0,2
2396035,23/08/2022,Ohio,Toledo,707 Woodsdale Ave,Arlington Elementary School,0,0,0,0,1
2396465,23/08/2022,Florida,Tampa,5000 N Central Ave,Hillsborough High School,0,0,0,0,1
2397487,24/08/2022,Arizona,Tucson,1303 E University Blvd,University of Arizona,0,0,0,0,1
2397249,24/08/2022,Ohio,Marysville,800 Amrine Mill Rd,Marysville High School,0,0,0,0,1
2398701,25/08/2022,South Carolina,Goose Creek,1137 Red Bank Rd,Goose Creek High School,0,0,0,0,0
2398675,25/08/2022,North Dakota,Bismarck,3315 University Dr,United Tribes Technical College,0,0,0,0,2
2397604,25/08/2022,Tennessee,Nashville,123 Douglas Ave,KIPP Nashville Collegiate High School,0,0,0,0,1
2397607,25/08/2022,Tennessee,Whites Creek,7277 Old Hickory Blvd,Whites Creek High School,0,0,0,0,3
2400263,25/08/2022,Colorado,Littleton (Lakewood),100 S Kipling St,Trailblazer Stadium,0,0,0,0,0
2401257,25/08/2022,North Carolina,Matthews,1810 Matthews Mint Hill Rd,Butler High School,0,0,0,0,0
2397661,25/08/2022,New Mexico,Eunice,1720 Ave K,Eunice High School,0,0,0,0,1
2397217,25/08/2022,Louisiana,Dry Prong,17779 US-167,Grant High School,0,0,0,0,1
2397625,25/08/2022,Arizona,Queen Creek,41800 N Barnes Pkwy,Legacy Traditional School,0,0,0,0,1
2398748,26/08/2022,South Carolina,Anderson,2600 N Hwy 81,T.L. Hanna High School,0,0,0,0,1
2399307,26/08/2022,Missouri,Kansas City,6720 NW 64th St,Lakeview Middle School,0,0,0,0,1
2399196,26/08/2022,Texas,Odessa,1800 E 42nd St,Permian High School,0,0,0,0,1
2402934,26/08/2022,Indiana,Muncie,2100 S Franklin St,South View Elementary School,0,0,0,0,1
2401801,26/08/2022,Georgia,Hephzibah,4558 Brothersville Rd,Hephzibah-Brothersville High School,0,0,0,0,1
2401747,26/08/2022,Florida,Tallahassee,601 Paul Russell Rd,Gene Cox Stadium,0,0,0,0,1
2399832,26/08/2022,Florida,Homestead,305 NE 2nd Rd,Somerset Academy South Homestead Middle/High,0,0,0,0,1
2403135,27/08/2022,Indiana,Fort Wayne,475 E State Blvd,North Side High School,0,0,0,0,1
2399318,27/08/2022,Missouri,Saint Louis (Wellston),6701 St Charles Rock Rd,Normandy High School,0,0,0,0,1
2400974,27/08/2022,Tennessee,Knoxville,529 Academy Way,Christian Academy of Knoxville,0,0,0,0,1
2399765,27/08/2022,Florida,West Palm Beach,2600 N Military Trail,Keiser University,0,0,0,0,1
2402219,29/08/2022,California,Arvin,900 Varsity Rd,Arvin High School,0,0,0,0,1
2401105,29/08/2022,South Carolina,Rock Hill,801 Neely Rd,South Pointe High School,0,0,0,0,1
2402046,29/08/2022,Tennessee,Jackson,84 Harts Bridge Rd,South Side High School,0,0,0,0,1
2402009,29/08/2022,Arizona,Cochise,5025 N Bowie Ave,Cochise Elementary School,0,0,0,0,0
2400942,29/08/2022,Maryland,District Heights,5200 Silver Hill Rd #2086,Suitland High School,0,0,0,0,1
2400950,29/08/2022,Maryland,District Heights,5200 Silver Hill Rd #2086,Suitland High School,0,0,0,0,1
2401807,29/08/2022,Kansas,Wichita,820 S Osage St,Wichita West High School,0,0,0,0,1
2400919,29/08/2022,Oklahoma,Bethany,7210 NW 39th Expy,Southwestern Christian University,0,0,0,0,1
2401673,29/08/2022,Florida,Alachua,16401 NW 140th St,A.L. Mebane Middle School,0,0,0,0,1
2401593,29/08/2022,Louisiana,Delcambre,601 W Main St,Delcambre High School,0,0,0,0,1
2401110,29/08/2022,California,Oakland,400 Capistrano Dr,Madison Park Academy,0,1,0,0,1
2401805,29/08/2022,Michigan,Dowagiac,57072 Riverside Dr,Dowagiac Middle School,0,0,0,0,1
2402421,30/08/2022,Tennessee,Hendersonville,3126 Long Hollow Pike,Beech High School,0,0,0,0,0
2402496,30/08/2022,Texas,Kingwood,4015 Woodland Hills Dr,Kingwood Park High School,0,0,0,0,1
2402189,30/08/2022,Kentucky,Louisville,2811 Duncan St,Atkinson Elementary School,0,0,0,0,1
2402908,30/08/2022,Colorado,Clifton,3276 F Rd,Clifton Elementary School,0,0,0,0,0
2401857,30/08/2022,California,Santa Rosa,4320 Ursuline Rd,Cardinal Newman High School,0,0,0,0,3
2401788,30/08/2022,Kansas,Mcpherson,801 E 1st St,McPherson High School,0,0,0,0,0
2402821,30/08/2022,Kansas,Wichita,5301 N Hillside St,Wichita Heights High School,0,0,0,0,1
2402664,30/08/2022,South Carolina,Rock Hill,4757 Mt Gallant Rd,Dutchman Creek Middle School,0,0,0,0,1
2402567,30/08/2022,Arkansas,Sherwood,484 Bear Paw Rd,Sylvan Hills High School,0,0,0,0,1
2405215,30/08/2022,Mississippi,Senatobia,221 Warrior Dr,Senatobia High School,0,0,0,0,0
2405213,30/08/2022,Texas,Beaumont,8750 Phelan Blvd,West Brook High School,0,0,0,0,1
2403371,30/08/2022,South Carolina,Columbia,2219 Barhamville Rd,C.A. Johnson High School,0,0,0,0,1
2402730,30/08/2022,Texas,Tyler,3535 Lion Ln,Tyler High School,0,0,0,0,1
2403146,31/08/2022,Texas,Corpus Christi,1102 Villarreal Dr,JFK Elementary,0,0,0,0,0
2404073,31/08/2022,South Carolina,Rock Hill,320 W Springdale Rd,Rock Hill High School,0,0,0,0,0
2403127,31/08/2022,Pennsylvania,Pittsburgh,590 Crane Ave,Brashear High School,0,0,0,0,1
2403018,31/08/2022,Nebraska,Omaha,2606 Hamilton St,Blackburn High School,0,0,0,0,1
2402985,31/08/2022,Georgia,Carnesville,485 Turkey Creek Rd,Franklin County Middle School,0,0,0,0,1
2403713,31/08/2022,Nevada,Henderson,400 Palo Verde Ave,Basic Academy of International Studies,0,0,0,0,1
2405558,31/08/2022,Arizona,San Tan Valley,35900 N Charbray Dr,Circle Cross Ranch STEM Academy,0,0,0,0,0
2403655,31/08/2022,Ohio,Grove City,3811 Hoover Rd,Monterey Elementary School,0,0,0,0,0
2403440,31/08/2022,Louisiana,Pineville,1511 Line St,Pineville High School,0,0,0,0,0
2403344,31/08/2022,Florida,Tampa,5000 N Central Ave,Hillsborough High School,0,0,0,0,1
2403016,31/08/2022,Nebraska,Omaha,4519 S 24th St,South High School,0,0,0,0,1
2404984,01/09/2022,Michigan,Auburn Hills,2800 Waukegan St,Avondale High School,0,0,0,0,1
2404120,01/09/2022,North Carolina,Durham,3727 Fayetteville Rd,Hillside High School,0,0,0,0,2
2404019,01/09/2022,Kentucky,Phelps,11580 Phelps 632 Rd,Phelps High School,0,0,0,0,1
2420823,01/09/2022,North Carolina,Knightdale,100 Bryan Chalk Ln,Knightdale High School,0,0,0,0,1
2405127,02/09/2022,Kansas,Wichita,2301 E Douglas Ave,Wichita East High School,0,0,0,0,1
2405118,02/09/2022,Texas,Wichita Falls,3807 Kemp Blvd,Barwise Middle School,0,0,0,0,1
2405083,02/09/2022,South Carolina,Columbia,120 Sparkleberry Ln,Spring Valley High School,0,0,0,0,1
2409020,02/09/2022,Texas,Arlington,3000 S Fielder Rd,Gunn Junior High,0,0,0,0,1
2408793,02/09/2022,Georgia,Canton,930 Marietta Hwy,Cherokee High School,0,0,0,0,0
2406217,02/09/2022,Florida,Deland,260 E Euclid Ave,Spec Martin Municipal Stadium,0,0,0,0,0
2409178,02/09/2022,Mississippi,Gautier,4307 Gautier Vancleave Rd,Gautier High School,0,0,0,0,2
2408075,03/09/2022,Delaware,Dover,1200 N Dupont Hwy,Delaware State Wellness and Recreation Center,0,2,0,0,0
2406582,04/09/2022,North Carolina,Greenville,E 5th St,Eastern Carolina University,0,0,0,0,0
2408398,04/09/2022,Indiana,Muncie,304 N College Ave,Ball State,0,0,0,0,3
2408080,06/09/2022,Tennessee,Nashville,160 Antioch Pike,Glencliff High School,0,0,0,0,1
2408994,06/09/2022,Tennessee,Chattanooga,2100 Glass St,Hardy Elementary School,0,0,0,0,0
2408874,06/09/2022,Ohio,Columbus,923 S James Rd,Mason Run High School,0,0,0,0,1
2407883,06/09/2022,Alabama,Daphne,1030 Stanton Rd,Abiding Love Church and Preschool,0,0,0,0,0
2408746,06/09/2022,Texas,Brownsville,3700 Heritage Trl,Paredes Elementary School,0,0,0,0,1
2409640,06/09/2022,Arizona,Chandler,3000 N Alma School Rd,El Dorado High School,0,0,0,0,2
2408572,06/09/2022,Colorado,Denver,3333 Regis Blvd,Regis University,0,0,0,0,0
2409203,07/09/2022,Michigan,Muskegon,1150 Amity Ave,Muskegon Middle School,0,0,0,0,1
2409350,07/09/2022,New York,Rochester (Greece),750 Maiden Ln,Greece Odyssey Academy,0,0,0,0,1
2414792,07/09/2022,Georgia,Springfield,1589 GA-119,Effingham County High School,0,0,0,0,0
2408757,07/09/2022,Michigan,Southfield,24675 Lahser Rd,Southfield High School for the Arts & Technology,0,0,0,0,1
2410526,07/09/2022,Florida,Tampa,3915 E 21st Ave,Franklin Boys Preparatory Academy,0,0,0,0,1
2410059,08/09/2022,Missouri,Vandalia,2122 Audrain Rd 557,Van-Far Elementary,0,0,0,0,0
2410725,08/09/2022,Florida,Mascotte,513 Albrook St,The Academy At Lake Hills,0,0,0,0,1
2409745,08/09/2022,Florida,Miami,11100 block of NW 8th Ave,N/A,0,2,0,0,1
2410393,08/09/2022,Maryland,Baltimore,2801 N Dukeland St,ConneXions A Community Based Arts School,0,0,0,0,1
2410743,08/09/2022,Virginia,Suffolk,5505 Godwin Blvd,Oakland Elementary,0,0,0,0,1
2410187,08/09/2022,Arkansas,El Dorado,2000 Wildcat Dr,El Dorado High School,0,0,0,0,0
2411110,09/09/2022,Wisconsin,Milwaukee,4300 block of W Capitol Dr,N/A,0,1,0,0,0
2410975,09/09/2022,Texas,Corpus Christi,4001 Wildcat Dr,Calallen High School,0,0,0,0,1
2410960,09/09/2022,South Carolina,Seabrook,169 State Hwy S 7-549,Whale Branch High School,0,0,0,0,1
2411589,09/09/2022,Texas,Texarkana,4001 Summerhill Rd,Texas High School,0,0,0,0,1
2411489,09/09/2022,Florida,Tallahassee,1717 W Tharpe St,Godby High School,0,0,0,0,1
2415361,09/09/2022,Ohio,Euclid,711 E 222nd St,Euclid High School,0,0,0,0,4
2410709,09/09/2022,West Virginia,Saint Albans,2100 Kanawha Terrace,St Albans High School,0,0,0,0,1
2413074,12/09/2022,Virginia,Woodbridge,15201 Neabsco Mills Rd,Freedom High School,0,0,0,0,2
2412964,12/09/2022,Texas,Corpus Christi,3900 Hamlin Dr,Hamlin Middle School,0,0,0,0,0
2413802,12/09/2022,North Carolina,Marshville,100 Forest Hills School Rd S,Forest Hills High School,0,0,0,0,1
2415599,12/09/2022,Maryland,Essex,1801 Turkey Point Rd,Chesapeake High School,0,0,0,0,2
2414061,13/09/2022,Kentucky,Louisville (Shively),2501 Rockford Ln,Western High School,0,0,0,0,0
2414059,13/09/2022,California,Vallejo,840 Nebraska St,Vallejo High School,0,1,0,0,0
2414785,13/09/2022,Maryland,Oxon Hill,6701 Leyte Dr,Oxon Hill High School,0,1,0,0,0
2414840,13/09/2022,Tennessee,Memphis,1530 Dellwood Ave,Martin Luther King College Prep High School,0,0,0,0,1
2414143,13/09/2022,Florida,Tallahassee,550 E Tennessee St,Leon High School,0,0,0,0,1
2414018,13/09/2022,Indiana,Bloomington,900 W Gordon Pike,Batchelor Middle School,0,0,0,0,1
2414137,13/09/2022,Georgia,Warner Robins,500 Johnson Rd,Northside Middle School,0,0,0,0,0
2414127,13/09/2022,Washington,Kennewick,3520 Southridge Blvd,Southridge High School,0,0,0,0,1
2414982,14/09/2022,Kentucky,Elkton,806 S Main St,Todd County Central High School,0,0,0,0,1
2415703,14/09/2022,Georgia,Augusta,910 Russell St,Academy of Richmond County,0,0,0,0,1
